listing_id,neighbourhood,room_type,price_per_night,availability_365,number_of_reviews,reviews_per_month,occupancy_rate,estimated_monthly_revenue
10970,Condesa,Entire home/apt,70,229,57,3.8,0.3726027397260274,782.4657534246576
10971,Narvarte,Entire home/apt,144,357,301,2.7,0.021917808219178082,94.68493150684931
10972,Juarez,Entire home/apt,211,196,30,2.03,0.46301369863013697,2930.876712328767
10973,Roma Norte,Entire home/apt,131,298,497,2.33,0.18356164383561643,721.3972602739726
10974,Condesa,Entire home/apt,247,37,248,1.45,0.8986301369863013,6658.849315068493
10975,Centro Historico,Entire home/apt,171,189,270,5.55,0.4821917808219178,2473.6438356164385
10976,Polanco,Entire home/apt,40,262,393,3.13,0.2821917808219178,338.63013698630135
10977,Narvarte,Entire home/apt,143,135,501,0.08,0.6301369863013698,2703.2876712328766
10978,Narvarte,Private room,69,186,591,0.12,0.4904109589041096,1015.1506849315068
10979,Narvarte,Private room,73,46,83,5.84,0.873972602739726,1914.0
10980,Del Valle,Entire home/apt,184,108,364,1.33,0.7041095890410959,3886.6849315068494
10981,Centro Historico,Entire home/apt,152,107,548,4.83,0.7068493150684931,3223.2328767123286
10982,Narvarte,Entire home/apt,295,136,341,0.35,0.6273972602739726,5552.465753424657
10983,Centro Historico,Entire home/apt,121,177,406,5.53,0.5150684931506849,1869.6986301369864
10984,Coyoacan,Entire home/apt,110,89,424,5.25,0.7561643835616438,2495.3424657534247
10985,Narvarte,Entire home/apt,248,303,92,3.43,0.16986301369863013,1263.7808219178082
10986,Polanco,Private room,273,342,411,0.05,0.06301369863013699,516.082191780822
10987,Centro Historico,Entire home/apt,199,135,431,1.55,0.6301369863013698,3761.917808219178
10988,Centro Historico,Entire home/apt,121,352,158,2.44,0.03561643835616438,129.2876712328767
10989,Polanco,Entire home/apt,175,319,13,2.76,0.12602739726027398,661.6438356164384
10990,Narvarte,Entire home/apt,194,159,372,1.79,0.5643835616438356,3284.7123287671234
10991,Polanco,Private room,80,25,224,0.2,0.9315068493150684,2235.616438356164
10992,Centro Historico,Private room,146,37,504,3.54,0.8986301369863013,3936.0
10993,Polanco,Private room,79,182,72,3.14,0.5013698630136987,1188.2465753424658
10994,Centro Historico,Entire home/apt,281,55,248,1.7,0.8493150684931506,7159.72602739726
10995,Centro Historico,Entire home/apt,138,337,510,0.23,0.07671232876712329,317.5890410958904
10996,Coyoacan,Entire home/apt,119,245,215,5.97,0.3287671232876712,1173.6986301369861
10997,Roma Norte,Entire home/apt,168,223,540,2.89,0.38904109589041097,1960.7671232876712
10998,Centro Historico,Entire home/apt,142,94,219,4.54,0.7424657534246575,3162.9041095890407
10999,Narvarte,Private room,52,291,220,2.71,0.20273972602739726,316.2739726027397
11000,Condesa,Entire home/apt,128,241,388,0.26,0.33972602739726027,1304.5479452054794
11001,Del Valle,Entire home/apt,184,94,553,1.86,0.7424657534246575,4098.410958904109
11002,Juarez,Entire home/apt,280,74,41,1.92,0.7972602739726027,6696.986301369862
11003,Roma Norte,Entire home/apt,243,143,282,5.03,0.6082191780821918,4433.917808219178
11004,Roma Norte,Entire home/apt,160,160,57,3.93,0.5616438356164384,2695.8904109589043
11005,Roma Norte,Private room,269,124,536,1.65,0.6602739726027397,5328.410958904109
11006,Coyoacan,Private room,156,73,72,5.81,0.8,3744.0
11007,Centro Historico,Private room,172,352,128,1.93,0.03561643835616438,183.78082191780823
11008,Coyoacan,Entire home/apt,149,361,598,5.99,0.010958904109589041,48.986301369863014
11009,Centro Historico,Entire home/apt,196,167,425,5.98,0.5424657534246575,3189.698630136986
11010,Narvarte,Entire home/apt,235,86,124,1.15,0.7643835616438356,5388.904109589041
11011,Coyoacan,Entire home/apt,268,155,66,1.88,0.5753424657534246,4625.753424657534
11012,Coyoacan,Private room,62,352,5,2.92,0.03561643835616438,66.24657534246575
11013,Del Valle,Entire home/apt,45,234,313,3.98,0.3589041095890411,484.5205479452055
11014,Condesa,Entire home/apt,240,322,325,3.17,0.1178082191780822,848.2191780821918
11015,Coyoacan,Entire home/apt,201,112,564,5.82,0.6931506849315069,4179.698630136986
11016,Del Valle,Entire home/apt,281,356,577,4.34,0.024657534246575342,207.86301369863014
11017,Polanco,Private room,81,310,505,1.27,0.1506849315068493,366.16438356164383
11018,Condesa,Entire home/apt,280,97,81,0.63,0.7342465753424657,6167.671232876713
11019,Narvarte,Entire home/apt,161,312,598,4.13,0.14520547945205478,701.3424657534246
11020,Coyoacan,Entire home/apt,181,177,1,0.95,0.5150684931506849,2796.821917808219
11021,Juarez,Entire home/apt,152,179,203,4.73,0.5095890410958904,2323.72602739726
11022,Roma Norte,Private room,186,144,403,1.87,0.6054794520547945,3378.5753424657532
11023,Polanco,Private room,106,59,102,1.96,0.8383561643835616,2665.972602739726
11024,Polanco,Private room,171,349,535,0.06,0.043835616438356165,224.87671232876713
11025,Narvarte,Private room,209,356,367,4.21,0.024657534246575342,154.60273972602738
11026,Del Valle,Entire home/apt,53,143,211,0.68,0.6082191780821918,967.0684931506851
11027,Polanco,Entire home/apt,229,356,576,4.64,0.024657534246575342,169.3972602739726
11028,Condesa,Entire home/apt,209,146,208,2.95,0.6,3762.0
11029,Coyoacan,Entire home/apt,175,254,116,4.71,0.3041095890410959,1596.5753424657535
11030,Coyoacan,Private room,280,118,477,3.5,0.6767123287671233,5684.3835616438355
11031,Juarez,Entire home/apt,127,322,104,0.49,0.1178082191780822,448.8493150684932
11032,Narvarte,Private room,273,296,494,4.59,0.18904109589041096,1548.2465753424658
11033,Roma Norte,Entire home/apt,239,30,45,0.42,0.9178082191780822,6580.684931506849
11034,Del Valle,Entire home/apt,82,99,330,2.87,0.7287671232876712,1792.7671232876712
11035,Roma Norte,Entire home/apt,279,305,215,1.03,0.1643835616438356,1375.890410958904
11036,Polanco,Private room,162,121,491,4.51,0.6684931506849315,3248.876712328767
11037,Narvarte,Entire home/apt,51,310,448,5.47,0.1506849315068493,230.54794520547944
11038,Juarez,Entire home/apt,105,86,535,3.32,0.7643835616438356,2407.8082191780823
11039,Roma Norte,Entire home/apt,41,186,510,3.16,0.4904109589041096,603.2054794520548
11040,Condesa,Entire home/apt,137,352,457,4.58,0.03561643835616438,146.3835616438356
11041,Coyoacan,Entire home/apt,227,157,546,0.03,0.5698630136986301,3880.767123287671
11042,Polanco,Private room,275,110,535,5.51,0.6986301369863014,5763.698630136986
11043,Juarez,Entire home/apt,96,255,539,1.18,0.3013698630136986,867.945205479452
11044,Roma Norte,Entire home/apt,51,126,483,5.9,0.6547945205479452,1001.8356164383562
11045,Del Valle,Entire home/apt,205,101,15,4.42,0.7232876712328767,4448.219178082192
11046,Condesa,Entire home/apt,59,37,570,4.65,0.8986301369863013,1590.5753424657535
11047,Condesa,Entire home/apt,285,34,242,3.94,0.9068493150684932,7753.561643835616
11048,Roma Norte,Entire home/apt,287,67,206,2.83,0.8164383561643835,7029.534246575342
11049,Coyoacan,Entire home/apt,241,306,270,3.43,0.16164383561643836,1168.6849315068494
11050,Roma Norte,Entire home/apt,63,143,114,0.28,0.6082191780821918,1149.5342465753426
11051,Polanco,Private room,151,340,579,3.74,0.0684931506849315,310.2739726027397
11052,Roma Norte,Private room,178,258,298,3.76,0.29315068493150687,1565.4246575342468
11053,Condesa,Entire home/apt,59,47,482,5.35,0.8712328767123287,1542.0821917808219
11054,Juarez,Entire home/apt,190,84,396,3.03,0.7698630136986301,4388.219178082191
11055,Roma Norte,Entire home/apt,107,151,393,0.46,0.5863013698630137,1882.027397260274
11056,Coyoacan,Private room,154,331,74,1.84,0.09315068493150686,430.3561643835617
11057,Narvarte,Entire home/apt,127,177,481,3.93,0.5150684931506849,1962.4109589041095
11058,Juarez,Entire home/apt,120,268,102,1.44,0.26575342465753427,956.7123287671234
11059,Del Valle,Entire home/apt,152,364,296,1.68,0.0027397260273972603,12.493150684931507
11060,Centro Historico,Entire home/apt,267,234,177,4.92,0.3589041095890411,2874.8219178082195
11061,Roma Norte,Entire home/apt,233,161,214,3.51,0.5589041095890411,3906.7397260273974
11062,Coyoacan,Private room,240,28,314,3.05,0.9232876712328767,6647.671232876713
11063,Juarez,Entire home/apt,181,155,38,1.91,0.5753424657534246,3124.1095890410957
11064,Coyoacan,Entire home/apt,173,250,258,4.39,0.3150684931506849,1635.2054794520548
11065,Del Valle,Entire home/apt,215,353,6,1.73,0.03287671232876712,212.05479452054792
11066,Condesa,Private room,64,246,48,4.42,0.32602739726027397,625.972602739726
11067,Coyoacan,Entire home/apt,91,44,537,0.42,0.8794520547945206,2400.904109589041
11068,Juarez,Private room,266,199,160,5.19,0.4547945205479452,3629.260273972603
11069,Coyoacan,Entire home/apt,180,10,175,3.0,0.9726027397260274,5252.054794520548
11070,Coyoacan,Entire home/apt,82,162,590,2.63,0.5561643835616439,1368.164383561644
11071,Coyoacan,Entire home/apt,228,135,1,3.67,0.6301369863013698,4310.13698630137
11072,Polanco,Entire home/apt,258,354,454,3.75,0.030136986301369864,233.26027397260276
11073,Polanco,Entire home/apt,170,235,275,0.79,0.3561643835616438,1816.4383561643835
11074,Condesa,Private room,56,230,497,4.54,0.3698630136986301,621.3698630136986
11075,Roma Norte,Entire home/apt,40,220,27,1.66,0.3972602739726027,476.71232876712327
11076,Coyoacan,Entire home/apt,238,34,332,5.43,0.9068493150684932,6474.904109589042
11077,Del Valle,Entire home/apt,273,25,0,4.91,0.9315068493150684,7629.04109589041
11078,Roma Norte,Private room,219,191,187,2.08,0.4767123287671233,3132.0
11079,Del Valle,Private room,254,338,55,4.85,0.07397260273972603,563.6712328767123
11080,Roma Norte,Entire home/apt,150,138,546,2.14,0.6219178082191781,2798.6301369863013
11081,Condesa,Private room,83,51,111,0.61,0.8602739726027397,2142.082191780822
11082,Coyoacan,Entire home/apt,207,345,309,5.77,0.0547945205479452,340.2739726027397
11083,Coyoacan,Entire home/apt,116,245,35,3.92,0.3287671232876712,1144.109589041096
11084,Centro Historico,Private room,79,43,438,2.74,0.8821917808219178,2090.7945205479455
11085,Del Valle,Private room,54,354,591,2.39,0.030136986301369864,48.82191780821918
11086,Roma Norte,Entire home/apt,255,54,594,1.95,0.852054794520548,6518.219178082192
11087,Roma Norte,Entire home/apt,157,143,576,5.89,0.6082191780821918,2864.7123287671234
11088,Narvarte,Entire home/apt,268,30,324,0.81,0.9178082191780822,7379.178082191781
11089,Narvarte,Private room,255,131,306,1.89,0.6410958904109589,4904.3835616438355
11090,Polanco,Entire home/apt,37,79,533,2.91,0.7835616438356164,869.7534246575342
11091,Centro Historico,Entire home/apt,216,361,108,2.87,0.010958904109589041,71.01369863013699
11092,Juarez,Entire home/apt,240,57,371,2.83,0.8438356164383561,6075.6164383561645
11093,Narvarte,Entire home/apt,74,48,356,1.05,0.8684931506849315,1928.0547945205478
11094,Juarez,Entire home/apt,93,296,180,0.87,0.18904109589041096,527.4246575342465
11095,Polanco,Private room,96,19,355,1.53,0.947945205479452,2730.082191780822
11096,Polanco,Entire home/apt,166,39,67,5.49,0.8931506849315068,4447.890410958904
11097,Polanco,Entire home/apt,94,253,291,0.68,0.30684931506849317,865.3150684931508
11098,Del Valle,Entire home/apt,156,283,180,4.54,0.22465753424657534,1051.3972602739725
11099,Del Valle,Private room,141,97,465,4.55,0.7342465753424657,3105.86301369863
11100,Condesa,Entire home/apt,130,253,433,4.86,0.30684931506849317,1196.7123287671234
11101,Condesa,Entire home/apt,269,338,463,5.32,0.07397260273972603,596.9589041095891
11102,Polanco,Private room,96,24,533,1.58,0.9342465753424658,2690.6301369863013
11103,Centro Historico,Private room,290,13,65,1.35,0.9643835616438357,8390.13698630137
11104,Roma Norte,Private room,83,200,20,2.79,0.4520547945205479,1125.6164383561643
11105,Del Valle,Private room,193,177,383,1.59,0.5150684931506849,2982.246575342466
11106,Centro Historico,Entire home/apt,158,18,558,4.41,0.9506849315068493,4506.246575342466
11107,Coyoacan,Private room,241,118,38,3.82,0.6767123287671233,4892.630136986301
11108,Del Valle,Entire home/apt,82,146,284,5.25,0.6,1476.0
11109,Del Valle,Private room,170,163,596,0.5,0.5534246575342465,2822.465753424657
11110,Condesa,Private room,235,218,335,5.49,0.40273972602739727,2839.3150684931506
11111,Roma Norte,Private room,284,281,187,1.76,0.23013698630136986,1960.7671232876712
11112,Roma Norte,Entire home/apt,243,152,242,2.94,0.5835616438356165,4254.164383561644
11113,Narvarte,Entire home/apt,245,108,72,2.63,0.7041095890410959,5175.2054794520545
11114,Juarez,Entire home/apt,226,317,478,4.56,0.13150684931506848,891.6164383561643
11115,Juarez,Private room,78,78,560,2.52,0.7863013698630137,1839.945205479452
11116,Juarez,Private room,63,256,100,5.66,0.29863013698630136,564.4109589041096
11117,Juarez,Entire home/apt,93,270,513,5.42,0.2602739726027397,726.1643835616438
11118,Coyoacan,Entire home/apt,105,285,175,5.23,0.2191780821917808,690.4109589041095
11119,Coyoacan,Entire home/apt,126,88,237,0.43,0.7589041095890411,2868.6575342465753
11120,Del Valle,Private room,299,155,58,5.13,0.5753424657534246,5160.821917808219
11121,Polanco,Private room,254,120,98,4.69,0.6712328767123288,5114.7945205479455
11122,Condesa,Entire home/apt,249,267,494,0.62,0.2684931506849315,2005.6438356164383
11123,Condesa,Entire home/apt,98,102,513,0.64,0.7205479452054795,2118.4109589041095
11124,Juarez,Private room,279,22,296,0.61,0.9397260273972603,7865.506849315068
11125,Del Valle,Private room,96,269,210,0.07,0.26301369863013696,757.4794520547945
11126,Narvarte,Entire home/apt,204,118,122,3.29,0.6767123287671233,4141.479452054795
11127,Centro Historico,Entire home/apt,88,339,228,5.84,0.07123287671232877,188.05479452054794
11128,Polanco,Entire home/apt,50,198,593,2.63,0.4575342465753425,686.3013698630137
11129,Del Valle,Entire home/apt,42,104,387,3.24,0.7150684931506849,900.986301369863
11130,Polanco,Entire home/apt,138,114,139,5.81,0.6876712328767123,2846.9589041095887
11131,Polanco,Entire home/apt,93,17,540,1.53,0.9534246575342465,2660.054794520548
11132,Polanco,Private room,74,76,390,5.15,0.7917808219178082,1757.7534246575342
11133,Del Valle,Entire home/apt,271,200,269,3.28,0.4520547945205479,3675.2054794520545
11134,Juarez,Private room,128,265,11,3.42,0.273972602739726,1052.0547945205478
11135,Condesa,Entire home/apt,256,18,388,2.06,0.9506849315068493,7301.260273972603
11136,Condesa,Entire home/apt,238,126,336,3.37,0.6547945205479452,4675.232876712329
11137,Juarez,Entire home/apt,172,276,505,0.44,0.24383561643835616,1258.1917808219177
11138,Polanco,Entire home/apt,241,108,105,4.59,0.7041095890410959,5090.712328767123
11139,Centro Historico,Private room,115,307,31,1.71,0.1589041095890411,548.2191780821918
11140,Roma Norte,Private room,252,173,73,5.33,0.5260273972602739,3976.767123287671
11141,Del Valle,Entire home/apt,36,150,170,2.21,0.589041095890411,636.1643835616438
11142,Roma Norte,Entire home/apt,212,277,68,0.86,0.2410958904109589,1533.3698630136987
11143,Narvarte,Private room,180,46,361,4.18,0.873972602739726,4719.45205479452
11144,Juarez,Entire home/apt,258,83,432,0.99,0.7726027397260274,5979.945205479453
11145,Centro Historico,Entire home/apt,96,82,99,4.52,0.7753424657534247,2232.986301369863
11146,Del Valle,Private room,273,317,8,5.81,0.13150684931506848,1077.0410958904108
11147,Juarez,Entire home/apt,229,208,573,4.68,0.4301369863013699,2955.041095890411
11148,Polanco,Entire home/apt,200,139,28,0.13,0.6191780821917808,3715.068493150685
11149,Condesa,Entire home/apt,256,255,113,3.6,0.3013698630136986,2314.520547945205
11150,Roma Norte,Private room,95,321,461,4.17,0.12054794520547946,343.56164383561645
11151,Coyoacan,Entire home/apt,163,69,142,4.95,0.810958904109589,3965.5890410958905
11152,Coyoacan,Entire home/apt,207,288,389,0.34,0.21095890410958903,1310.0547945205478
11153,Centro Historico,Private room,190,112,156,2.88,0.6931506849315069,3950.958904109589
11154,Polanco,Entire home/apt,144,305,334,3.21,0.1643835616438356,710.1369863013698
11155,Narvarte,Private room,108,329,259,1.01,0.09863013698630137,319.56164383561645
11156,Roma Norte,Entire home/apt,241,350,81,1.93,0.0410958904109589,297.12328767123284
11157,Polanco,Private room,238,160,440,2.64,0.5616438356164384,4010.13698630137
11158,Roma Norte,Entire home/apt,195,166,171,5.0,0.5452054794520548,3189.4520547945203
11159,Centro Historico,Entire home/apt,62,215,230,5.58,0.410958904109589,764.3835616438356
11160,Centro Historico,Entire home/apt,291,188,74,3.77,0.4849315068493151,4233.45205479452
11161,Narvarte,Entire home/apt,199,206,269,2.37,0.43561643835616437,2600.6301369863013
11162,Coyoacan,Private room,97,232,61,1.52,0.3643835616438356,1060.3561643835617
11163,Polanco,Private room,56,98,319,5.89,0.7315068493150685,1228.9315068493152
11164,Del Valle,Entire home/apt,104,296,101,5.9,0.18904109589041096,589.8082191780821
11165,Coyoacan,Entire home/apt,130,285,428,5.55,0.2191780821917808,854.7945205479451
11166,Polanco,Private room,197,245,254,4.71,0.3287671232876712,1943.0136986301368
11167,Coyoacan,Private room,113,192,531,1.95,0.473972602739726,1606.7671232876712
11168,Del Valle,Entire home/apt,39,218,569,4.9,0.40273972602739727,471.2054794520548
11169,Condesa,Entire home/apt,154,139,111,2.45,0.6191780821917808,2860.6027397260273
11170,Condesa,Entire home/apt,212,162,312,1.96,0.5561643835616439,3537.205479452055
11171,Narvarte,Entire home/apt,210,22,460,4.47,0.9397260273972603,5920.27397260274
11172,Condesa,Entire home/apt,251,131,461,0.48,0.6410958904109589,4827.45205479452
11173,Condesa,Entire home/apt,90,229,91,0.29,0.3726027397260274,1006.027397260274
11174,Juarez,Entire home/apt,221,115,51,2.69,0.684931506849315,4541.095890410958
11175,Roma Norte,Private room,266,79,519,2.67,0.7835616438356164,6252.821917808219
11176,Juarez,Entire home/apt,289,204,97,5.37,0.4410958904109589,3824.301369863014
11177,Juarez,Entire home/apt,138,195,235,0.76,0.4657534246575342,1928.2191780821918
11178,Narvarte,Entire home/apt,111,108,373,0.74,0.7041095890410959,2344.6849315068494
11179,Juarez,Entire home/apt,264,91,580,0.88,0.7506849315068493,5945.424657534247
11180,Condesa,Entire home/apt,292,84,556,0.18,0.7698630136986301,6743.999999999999
11181,Del Valle,Entire home/apt,298,349,233,0.43,0.043835616438356165,391.8904109589041
11182,Narvarte,Entire home/apt,216,201,31,3.96,0.44931506849315067,2911.5616438356165
11183,Narvarte,Entire home/apt,290,334,288,2.59,0.08493150684931507,738.9041095890411
11184,Centro Historico,Entire home/apt,72,223,578,4.58,0.38904109589041097,840.3287671232877
11185,Narvarte,Entire home/apt,210,324,541,5.96,0.11232876712328767,707.6712328767123
11186,Centro Historico,Private room,61,327,113,3.95,0.10410958904109589,190.5205479452055
11187,Narvarte,Entire home/apt,174,153,203,0.3,0.5808219178082191,3031.890410958904
11188,Roma Norte,Private room,125,225,28,0.63,0.3835616438356164,1438.3561643835615
11189,Condesa,Entire home/apt,95,333,473,5.29,0.08767123287671233,249.86301369863014
11190,Narvarte,Entire home/apt,197,24,252,3.16,0.9342465753424658,5521.397260273973
11191,Condesa,Entire home/apt,177,226,385,4.95,0.38082191780821917,2022.1643835616437
11192,Condesa,Entire home/apt,287,44,61,5.14,0.8794520547945206,7572.0821917808225
11193,Coyoacan,Private room,221,192,514,5.57,0.473972602739726,3142.4383561643835
11194,Narvarte,Entire home/apt,120,279,429,5.7,0.2356164383561644,848.2191780821918
11195,Polanco,Private room,200,109,579,3.33,0.7013698630136986,4208.219178082192
11196,Coyoacan,Entire home/apt,148,16,536,2.05,0.9561643835616438,4245.369863013699
11197,Polanco,Entire home/apt,217,39,140,5.77,0.8931506849315068,5814.41095890411
11198,Condesa,Entire home/apt,241,314,299,3.28,0.13972602739726028,1010.2191780821919
11199,Condesa,Entire home/apt,290,153,310,0.39,0.5808219178082191,5053.1506849315065
11200,Coyoacan,Entire home/apt,269,120,470,3.86,0.6712328767123288,5416.8493150684935
11201,Coyoacan,Entire home/apt,37,241,392,3.53,0.33972602739726027,377.0958904109589
11202,Polanco,Entire home/apt,242,188,444,5.37,0.4849315068493151,3520.6027397260273
11203,Centro Historico,Entire home/apt,231,81,171,3.92,0.7780821917808219,5392.109589041096
11204,Polanco,Private room,159,219,575,2.09,0.4,1908.0
11205,Coyoacan,Private room,172,229,30,5.8,0.3726027397260274,1922.6301369863015
11206,Del Valle,Private room,59,89,46,4.81,0.7561643835616438,1338.4109589041095
11207,Coyoacan,Entire home/apt,102,92,129,3.78,0.7479452054794521,2288.7123287671234
11208,Del Valle,Entire home/apt,95,51,351,1.76,0.8602739726027397,2451.780821917808
11209,Roma Norte,Entire home/apt,63,282,580,2.24,0.2273972602739726,429.7808219178082
11210,Coyoacan,Private room,53,200,57,4.02,0.4520547945205479,718.7671232876712
11211,Roma Norte,Entire home/apt,205,182,105,0.43,0.5013698630136987,3083.4246575342468
11212,Centro Historico,Entire home/apt,108,16,329,1.54,0.9561643835616438,3097.972602739726
11213,Polanco,Private room,95,164,382,4.28,0.5506849315068493,1569.4520547945203
11214,Del Valle,Entire home/apt,187,19,161,2.88,0.947945205479452,5317.972602739726
11215,Polanco,Entire home/apt,82,43,285,2.41,0.8821917808219178,2170.1917808219177
11216,Roma Norte,Entire home/apt,245,45,70,0.91,0.8767123287671232,6443.835616438356
11217,Del Valle,Entire home/apt,173,15,453,2.65,0.958904109589041,4976.712328767123
11218,Polanco,Entire home/apt,144,224,566,4.62,0.3863013698630137,1668.8219178082193
11219,Coyoacan,Entire home/apt,217,143,396,1.58,0.6082191780821918,3959.506849315069
11220,Condesa,Entire home/apt,62,294,514,0.03,0.19452054794520549,361.8082191780822
11221,Roma Norte,Entire home/apt,231,135,25,4.01,0.6301369863013698,4366.849315068493
11222,Polanco,Private room,225,346,312,5.84,0.052054794520547946,351.36986301369865
11223,Roma Norte,Entire home/apt,85,183,125,3.64,0.4986301369863014,1271.5068493150686
11224,Juarez,Entire home/apt,183,161,407,0.72,0.5589041095890411,3068.383561643836
11225,Roma Norte,Entire home/apt,84,340,564,1.92,0.0684931506849315,172.60273972602738
11226,Del Valle,Private room,280,35,197,5.21,0.9041095890410958,7594.520547945205
11227,Juarez,Entire home/apt,147,124,187,1.4,0.6602739726027397,2911.808219178082
11228,Narvarte,Entire home/apt,204,293,483,3.65,0.19726027397260273,1207.2328767123288
11229,Del Valle,Private room,200,84,449,2.42,0.7698630136986301,4619.17808219178
11230,Condesa,Private room,48,175,522,1.25,0.5205479452054794,749.5890410958904
11231,Juarez,Entire home/apt,237,198,353,4.88,0.4575342465753425,3253.068493150685
11232,Narvarte,Private room,223,87,596,4.46,0.7616438356164383,5095.397260273972
11233,Coyoacan,Entire home/apt,189,99,99,3.97,0.7287671232876712,4132.109589041096
11234,Roma Norte,Entire home/apt,89,185,557,1.42,0.4931506849315068,1316.7123287671232
11235,Polanco,Entire home/apt,216,30,555,0.59,0.9178082191780822,5947.397260273972
11236,Centro Historico,Entire home/apt,244,63,277,3.46,0.8273972602739726,6056.54794520548
11237,Roma Norte,Private room,109,193,490,3.32,0.4712328767123288,1540.9315068493152
11238,Narvarte,Entire home/apt,167,231,254,1.13,0.36712328767123287,1839.2876712328766
11239,Roma Norte,Entire home/apt,93,324,380,0.34,0.11232876712328767,313.3972602739726
11240,Condesa,Private room,216,337,541,0.48,0.07671232876712329,497.09589041095893
11241,Coyoacan,Private room,98,188,263,5.96,0.4849315068493151,1425.6986301369864
11242,Centro Historico,Entire home/apt,294,285,328,4.7,0.2191780821917808,1933.1506849315067
11243,Juarez,Entire home/apt,227,121,114,5.53,0.6684931506849315,4552.438356164384
11244,Juarez,Entire home/apt,177,233,275,1.17,0.36164383561643837,1920.3287671232877
11245,Juarez,Private room,138,223,487,5.76,0.38904109589041097,1610.6301369863015
11246,Narvarte,Entire home/apt,248,68,280,0.86,0.8136986301369863,6053.917808219178
11247,Del Valle,Private room,276,336,274,3.05,0.07945205479452055,657.8630136986302
11248,Del Valle,Entire home/apt,243,118,327,4.98,0.6767123287671233,4933.232876712329
11249,Polanco,Entire home/apt,127,166,210,2.1,0.5452054794520548,2077.2328767123286
11250,Centro Historico,Entire home/apt,176,200,551,2.55,0.4520547945205479,2386.849315068493
11251,Juarez,Entire home/apt,146,209,25,0.77,0.4273972602739726,1872.0
11252,Del Valle,Entire home/apt,93,321,26,0.74,0.12054794520547946,336.32876712328766
11253,Narvarte,Private room,77,205,82,3.72,0.4383561643835616,1012.6027397260274
11254,Polanco,Entire home/apt,241,44,412,4.05,0.8794520547945206,6358.438356164384
11255,Coyoacan,Entire home/apt,152,255,166,4.66,0.3013698630136986,1374.2465753424656
11256,Polanco,Private room,54,246,168,3.34,0.32602739726027397,528.1643835616438
11257,Del Valle,Entire home/apt,256,113,228,3.87,0.6904109589041096,5302.356164383562
11258,Condesa,Private room,200,16,366,0.08,0.9561643835616438,5736.986301369863
11259,Narvarte,Entire home/apt,165,292,527,0.97,0.2,990.0
11260,Condesa,Entire home/apt,190,10,537,5.91,0.9726027397260274,5543.835616438356
11261,Juarez,Entire home/apt,218,228,523,0.46,0.37534246575342467,2454.7397260273974
11262,Condesa,Entire home/apt,124,239,71,4.07,0.3452054794520548,1284.164383561644
11263,Juarez,Private room,128,181,105,1.06,0.5041095890410959,1935.7808219178085
11264,Juarez,Entire home/apt,47,96,281,4.3,0.736986301369863,1039.1506849315067
11265,Del Valle,Entire home/apt,264,50,132,4.24,0.863013698630137,6835.068493150685
11266,Condesa,Entire home/apt,60,132,533,1.41,0.6383561643835617,1149.041095890411
11267,Juarez,Entire home/apt,109,340,268,1.62,0.0684931506849315,223.97260273972603
11268,Centro Historico,Private room,184,307,411,3.93,0.1589041095890411,877.1506849315069
11269,Coyoacan,Entire home/apt,182,187,17,2.34,0.4876712328767123,2662.6849315068494
11270,Polanco,Entire home/apt,42,72,116,1.17,0.8027397260273973,1011.4520547945206
11271,Polanco,Private room,63,174,143,4.39,0.5232876712328767,989.0136986301369
11272,Del Valle,Entire home/apt,243,196,550,0.92,0.46301369863013697,3375.3698630136987
11273,Condesa,Private room,162,218,421,5.13,0.40273972602739727,1957.3150684931506
11274,Condesa,Entire home/apt,150,236,368,3.09,0.35342465753424657,1590.4109589041095
11275,Juarez,Entire home/apt,178,57,557,0.63,0.8438356164383561,4506.082191780822
11276,Narvarte,Entire home/apt,269,233,49,4.16,0.36164383561643837,2918.4657534246576
11277,Roma Norte,Private room,41,12,105,3.11,0.9671232876712329,1189.5616438356165
11278,Juarez,Private room,79,184,215,1.79,0.4958904109589041,1175.2602739726028
11279,Coyoacan,Entire home/apt,273,108,424,2.54,0.7041095890410959,5766.657534246575
11280,Centro Historico,Entire home/apt,189,125,71,1.79,0.6575342465753424,3728.219178082192
11281,Polanco,Entire home/apt,215,279,445,1.58,0.2356164383561644,1519.7260273972604
11282,Juarez,Entire home/apt,249,262,185,0.98,0.2821917808219178,2107.972602739726
11283,Roma Norte,Entire home/apt,122,326,69,2.18,0.10684931506849316,391.06849315068496
11284,Roma Norte,Private room,290,104,149,1.51,0.7150684931506849,6221.095890410958
11285,Juarez,Entire home/apt,107,282,245,4.1,0.2273972602739726,729.945205479452
11286,Del Valle,Entire home/apt,213,33,537,4.1,0.9095890410958904,5812.27397260274
11287,Polanco,Entire home/apt,246,125,98,3.01,0.6575342465753424,4852.602739726027
11288,Del Valle,Entire home/apt,268,160,277,4.67,0.5616438356164384,4515.6164383561645
11289,Centro Historico,Entire home/apt,273,347,562,5.05,0.049315068493150684,403.8904109589041
11290,Roma Norte,Entire home/apt,257,59,454,3.48,0.8383561643835616,6463.726027397261
11291,Roma Norte,Private room,153,215,103,3.71,0.410958904109589,1886.3013698630136
11292,Coyoacan,Entire home/apt,298,344,232,1.7,0.057534246575342465,514.3561643835617
11293,Centro Historico,Entire home/apt,241,88,393,5.37,0.7589041095890411,5486.876712328767
