listing_id,neighbourhood,price_per_night,occupancy_rate,estimated_monthly_revenue,roi_score
11128,Polanco,50,0.4575342465753425,686.3013698630137,0.3481397230628852
11129,Del Valle,42,0.7150684931506849,900.986301369863,0.44558328791029345
11130,Polanco,138,0.6876712328767123,2846.9589041095887,0.4876345087210278
11131,Polanco,93,0.9534246575342465,2660.054794520548,0.58868859170845
11132,Polanco,74,0.7917808219178082,1757.7534246575342,0.4983473898786061
11133,Del Valle,271,0.4520547945205479,3675.2054794520545,0.37482075479188587
11134,Juarez,128,0.273972602739726,1052.0547945205478,0.2609074227946884
11135,Condesa,256,0.9506849315068493,7301.260273972603,0.7524145993145498
11136,Condesa,238,0.6547945205479452,4675.232876712329,0.5183816155116421
11137,Juarez,172,0.24383561643835616,1258.1917808219177,0.23433207931443725
11138,Polanco,241,0.7041095890410959,5090.712328767123,0.5560788972181968
11139,Centro Historico,115,0.1589041095890411,548.2191780821918,0.20440877799697385
11140,Roma Norte,252,0.5260273972602739,3976.767123287671,0.42812388264929596
11141,Del Valle,36,0.589041095890411,636.1643835616438,0.3951120536458652
11142,Roma Norte,212,0.2410958904109589,1533.3698630136987,0.22295302941382317
11143,Narvarte,180,0.873972602739726,4719.45205479452,0.6273899766385113
11144,Juarez,258,0.7726027397260274,5979.945205479453,0.6182551036964474
11145,Centro Historico,96,0.7753424657534247,2232.986301369863,0.5065764429617111
11146,Del Valle,273,0.13150684931506848,1077.0410958904108,0.12144674812157971
11147,Juarez,229,0.4301369863013699,2955.041095890411,0.3536998182520592
11148,Polanco,200,0.6191780821917808,3715.068493150685,0.47621163218865376
11149,Condesa,256,0.3013698630136986,2314.520547945205,0.2581623294888392
11150,Roma Norte,95,0.12054794520547946,343.56164383561645,0.19389106358108776
11151,Coyoacan,163,0.810958904109589,3965.5890410958905,0.5748840261283034
11152,Coyoacan,207,0.21095890410958903,1310.0547945205478,0.20383721130200003
11153,Centro Historico,190,0.6931506849315069,3950.958904109589,0.5196233440469874
11154,Polanco,144,0.1643835616438356,710.1369863013698,0.19624605412375512
11155,Narvarte,108,0.09863013698630137,319.56164383561645,0.1770200370882726
11156,Roma Norte,241,0.0410958904109589,297.12328767123284,0.06898759618994069
11157,Polanco,238,0.5616438356164384,4010.13698630137,0.45044151527107235
11158,Roma Norte,195,0.5452054794520548,3189.4520547945203,0.42575388378117796
11159,Centro Historico,62,0.410958904109589,764.3835616438356,0.33034975082040086
11160,Centro Historico,291,0.4849315068493151,4233.45205479452,0.4044925634926509
11161,Narvarte,199,0.43561643835616437,2600.6301369863013,0.35456416116988243
11162,Coyoacan,97,0.3643835616438356,1060.3561643835617,0.3100199022285162
11163,Polanco,56,0.7315068493150685,1228.9315068493152,0.46062168128304076
11164,Del Valle,104,0.18904109589041096,589.8082191780821,0.22351410510451714
11165,Coyoacan,130,0.2191780821917808,854.7945205479451,0.23103963864468924
11166,Polanco,197,0.3287671232876712,1943.0136986301368,0.2841774185663609
11167,Coyoacan,113,0.473972602739726,1606.7671232876712,0.36533155306111886
11168,Del Valle,39,0.40273972602739727,471.2054794520548,0.3259161733687147
11169,Condesa,154,0.6191780821917808,2860.6027397260273,0.45660971734864364
11170,Condesa,212,0.5561643835616439,3537.205479452055,0.4382631508943001
11171,Narvarte,210,0.9397260273972603,5920.27397260274,0.6983937765076773
11172,Condesa,251,0.6410958904109589,4827.45205479452,0.5144340011508238
11173,Condesa,90,0.3726027397260274,1006.027397260274,0.31403468215995556
11174,Juarez,221,0.684931506849315,4541.095890410958,0.5311411911388583
11175,Roma Norte,266,0.7835616438356164,6252.821917808219,0.6323704213804234
11176,Juarez,289,0.4410958904109589,3824.301369863014,0.36818961001651346
11177,Juarez,138,0.4657534246575342,1928.2191780821918,0.3650236789069787
11178,Narvarte,111,0.7041095890410959,2344.6849315068494,0.4811558523158558
11179,Juarez,264,0.7506849315068493,5945.424657534247,0.6054461603547422
11180,Condesa,292,0.7698630136986301,6743.999999999999,0.6397089367322359
11181,Del Valle,298,0.043835616438356165,391.8904109589041,0.03729214142184719
11182,Narvarte,216,0.44931506849315067,2911.5616438356165,0.3657478298682043
11183,Narvarte,290,0.08493150684931507,738.9041095890411,0.07577598402314817
11184,Centro Historico,72,0.38904109589041097,840.3287671232877,0.32137722870642127
11185,Narvarte,210,0.11232876712328767,707.6712328767123,0.13589720161673624
11186,Centro Historico,61,0.10410958904109589,190.5205479452055,0.2025412736070888
11187,Narvarte,174,0.5808219178082191,3031.890410958904,0.44149829129970847
11188,Roma Norte,125,0.3835616438356164,1438.3561643835615,0.3194895704795684
11189,Condesa,95,0.08767123287671233,249.86301369863014,0.17822664155851686
11190,Narvarte,197,0.9342465753424658,5521.397260273973,0.6818853238463655
11191,Condesa,177,0.38082191780821917,2022.1643835616437,0.3182776519676178
11192,Condesa,287,0.8794520547945206,7572.0821917808225,0.7256720578643421
11193,Coyoacan,221,0.473972602739726,3142.4383561643835,0.3836192694854813
11194,Narvarte,120,0.2356164383561644,848.2191780821918,0.24241140495536437
11195,Polanco,200,0.7013698630136986,4208.219178082192,0.5306352025075963
11196,Coyoacan,148,0.9561643835616438,4245.369863013699,0.6461994103081206
11197,Polanco,217,0.8931506849315068,5814.41095890411,0.6731046321697475
11198,Condesa,241,0.13972602739726028,1010.2191780821919,0.14144745915282175
11199,Condesa,290,0.5808219178082191,5053.1506849315065,0.48306053244787095
11200,Coyoacan,269,0.6712328767123288,5416.8493150684935,0.5464348791456364
11201,Coyoacan,37,0.33972602739726027,377.0958904109589,0.30226954312569454
11202,Polanco,242,0.4849315068493151,3520.6027397260273,0.3952456912023004
11203,Centro Historico,231,0.7780821917808219,5392.109589041096,0.6033522677000939
11204,Polanco,159,0.4,1908.0,0.32950323626030037
11205,Coyoacan,172,0.3726027397260274,1922.6301369863015,0.31321933310444083
11206,Del Valle,59,0.7561643835616438,1338.4109589041095,0.47267448971936765
11207,Coyoacan,102,0.7479452054794521,2288.7123287671234,0.49739743552358373
11208,Del Valle,95,0.8602739726027397,2451.780821917808,0.5463405590889334
11209,Roma Norte,63,0.2273972602739726,429.7808219178082,0.25333615217877314
11210,Coyoacan,53,0.4520547945205479,718.7671232876712,0.34635676421609407
11211,Roma Norte,205,0.5013698630136987,3083.4246575342468,0.39929343041669174
11212,Centro Historico,108,0.9561643835616438,3097.972602739726,0.6053156717018147
11213,Polanco,95,0.5506849315068493,1569.4520547945203,0.39883391837639054
11214,Del Valle,187,0.947945205479452,5317.972602739726,0.6808076628920533
11215,Polanco,82,0.8821917808219178,2170.1917808219177,0.5451969723290402
11216,Roma Norte,245,0.8767123287671232,6443.835616438356,0.6864099830827733
11217,Del Valle,173,0.958904109589041,4976.712328767123,0.6734350443883002
11218,Polanco,144,0.3863013698630137,1668.8219178082193,0.321211672006878
11219,Coyoacan,217,0.6082191780821918,3959.506849315069,0.4758698655453095
11220,Condesa,62,0.19452054794520549,361.8082191780822,0.239857187517643
11221,Roma Norte,231,0.6301369863013698,4366.849315068493,0.4972789044436318
11222,Polanco,225,0.052054794520547946,351.36986301369865,0.08626807935792276
11223,Roma Norte,85,0.4986301369863014,1271.5068493150686,0.37190253789968014
11224,Juarez,183,0.5589041095890411,3068.383561643836,0.4308689488953683
11225,Roma Norte,84,0.0684931506849315,172.60273972602738,0.17511447976849076
11226,Del Valle,280,0.9041095890410958,7594.520547945205,0.7392827172374018
11227,Juarez,147,0.6602739726027397,2911.808219178082,0.4769866342860831
11228,Narvarte,204,0.19726027397260273,1207.2328767123288,0.19555714923399292
11229,Del Valle,200,0.7698630136986301,4619.17808219178,0.5759881777733817
11230,Condesa,48,0.5205479452054794,749.5890410958904,0.37264497248750594
11231,Juarez,237,0.4575342465753425,3253.068493150685,0.37436820281103367
11232,Narvarte,223,0.7616438356164383,5095.397260273972,0.5861416887183079
11233,Coyoacan,189,0.7287671232876712,4132.109589041096,0.5419570713018355
11234,Roma Norte,89,0.4931506849315068,1316.7123287671232,0.3702016953875934
11235,Polanco,216,0.9178082191780822,5947.397260273972,0.6892187653713329
11236,Centro Historico,244,0.8273972602739726,6056.54794520548,0.6490368270626632
11237,Roma Norte,109,0.4712328767123288,1540.9315068493152,0.3632810283275393
11238,Narvarte,167,0.36712328767123287,1839.2876712328766,0.3099605975230738
11239,Roma Norte,93,0.11232876712328767,313.3972602739726,0.1909154407964661
11240,Condesa,216,0.07671232876712329,497.09589041095893,0.10848439578384467
11241,Coyoacan,98,0.4849315068493151,1425.6986301369864,0.3680712093694335
11242,Centro Historico,294,0.2191780821917808,1933.1506849315067,0.184910229368282
11243,Juarez,227,0.6684931506849315,4552.438356164384,0.522726034203012
11244,Juarez,177,0.36164383561643837,1920.3287671232877,0.30635890300661534
11245,Juarez,138,0.38904109589041097,1610.6301369863015,0.32263968835397405
11246,Narvarte,248,0.8136986301369863,6053.917808219178,0.6419808418916108
11247,Del Valle,276,0.07945205479452055,657.8630136986302,0.07867298213374671
11248,Del Valle,243,0.6767123287671233,4933.232876712329,0.5370069148767425
11249,Polanco,127,0.5452054794520548,2077.2328767123286,0.40567300614336455
11250,Centro Historico,176,0.4520547945205479,2386.849315068493,0.3624167222015179
11251,Juarez,146,0.4273972602739726,1872.0,0.3445273762516349
11252,Del Valle,93,0.12054794520547946,336.32876712328766,0.19480247484446594
11253,Narvarte,77,0.4383561643835616,1012.6027397260274,0.34339964390995215
11254,Polanco,241,0.8794520547945206,6358.438356164384,0.6848964313744298
11255,Coyoacan,152,0.3013698630136986,1374.2465753424656,0.27229796764104053
11256,Polanco,54,0.32602739726027397,528.1643835616438,0.2955785100794286
11257,Del Valle,256,0.6904109589041096,5302.356164383562,0.5542966008612059
11258,Condesa,200,0.9561643835616438,5736.986301369863,0.6993482704963182
11259,Narvarte,165,0.2,990.0,0.2096831990865759
11260,Condesa,190,0.9726027397260274,5543.835616438356,0.6997213353321013
11261,Juarez,218,0.37534246575342467,2454.7397260273974,0.31466327555441953
11262,Condesa,124,0.3452054794520548,1284.164383561644,0.2992378051288033
11263,Juarez,128,0.5041095890410959,1935.7808219178085,0.3839893903836983
11264,Juarez,47,0.736986301369863,1039.1506849315067,0.4571442230681726
11265,Del Valle,264,0.863013698630137,6835.068493150685,0.6925389572664526
11266,Condesa,60,0.6383561643835617,1149.041095890411,0.4245041254944151
11267,Juarez,109,0.0684931506849315,223.97260273972603,0.16142034857953558
11268,Centro Historico,184,0.1589041095890411,877.1506849315069,0.17764559409093278
11269,Coyoacan,182,0.4876712328767123,2662.6849315068494,0.38564989507630865
11270,Polanco,42,0.8027397260273973,1011.4520547945206,0.47913754794342667
11271,Polanco,63,0.5232876712328767,989.0136986301369,0.37757079077960887
11272,Del Valle,243,0.46301369863013697,3375.3698630136987,0.37925468722511846
11273,Condesa,162,0.40273972602739727,1957.3150684931506,0.3312487634839135
11274,Condesa,150,0.35342465753424657,1590.4109589041095,0.30243508724481516
11275,Juarez,178,0.8438356164383561,4506.082191780822,0.6068537439592756
11276,Narvarte,269,0.36164383561643837,2918.4657534246576,0.3036610717373555
11277,Roma Norte,41,0.9671232876712329,1189.5616438356165,0.541010311068632
11278,Juarez,79,0.4958904109589041,1175.2602739726028,0.369397065920263
11279,Coyoacan,273,0.7041095890410959,5766.657534246575,0.5745214928864653
11280,Centro Historico,189,0.6575342465753424,3728.219178082192,0.4961757165063962
11281,Polanco,215,0.2356164383561644,1519.7260273972604,0.2184518892774222
11282,Juarez,249,0.2821917808219178,2107.972602739726,0.24475301526915558
11283,Roma Norte,122,0.10684931506849316,391.06849315068496,0.17440606121911345
11284,Roma Norte,290,0.7150684931506849,6221.095890410958,0.5933198853363317
11285,Juarez,107,0.2273972602739726,729.945205479452,0.24159954127031957
11286,Del Valle,213,0.9095890410958904,5812.27397260274,0.6807246636727872
11287,Polanco,246,0.6575342465753424,4852.602739726027,0.5243315496311735
11288,Del Valle,268,0.5616438356164384,4515.6164383561645,0.46017286972292365
11289,Centro Historico,273,0.049315068493150684,403.8904109589041,0.056412095762983706
11290,Roma Norte,257,0.8383561643835616,6463.726027397261,0.6677247901060341
11291,Roma Norte,153,0.410958904109589,1886.3013698630136,0.3356177517405756
11292,Coyoacan,298,0.057534246575342465,514.3561643835617,0.04873690551583999
11293,Centro Historico,241,0.7589041095890411,5486.876712328767,0.5963343766420196
11294,Roma Norte,129,0.7835616438356164,3032.3835616438355,0.5341629084731175
11295,Centro Historico,256,0.9013698630136986,6922.520547945205,0.7148764522391794
11296,Polanco,265,0.2328767123287671,1851.3698630136985,0.20371255806621624
11297,Condesa,153,0.8383561643835616,3848.054794520548,0.5830949961594699
11298,Roma Norte,98,0.17534246575342466,515.5068493150685,0.21892203130006765
11299,Coyoacan,45,0.29863013698630136,403.1506849315068,0.285778258231237
11300,Polanco,132,0.25205479452054796,998.1369863013699,0.24829279476117028
11301,Juarez,105,0.7589041095890411,2390.547945205479,0.5047742842537698
11302,Centro Historico,92,0.4547945205479452,1255.2328767123288,0.35273977878940993
11303,Juarez,285,0.8465753424657534,7238.219178082191,0.6971876286118258
11304,Del Valle,84,0.005479452054794521,13.808219178082192,0.14631685068917155
11305,Polanco,250,0.010958904109589041,82.1917808219178,0.041001444363063355
11306,Juarez,86,0.4575342465753425,1180.4383561643835,0.3531890560625288
11307,Narvarte,118,0.273972602739726,969.8630136986301,0.2627511430649097
11308,Narvarte,160,0.36712328767123287,1762.1917808219177,0.31009803389239426
11309,Roma Norte,106,0.3150684931506849,1001.917808219178,0.2853436000025683
11310,Centro Historico,270,0.23835616438356164,1930.6849315068494,0.2067338767434997
11311,Condesa,90,0.9726027397260274,2626.027397260274,0.594604843052048
11312,Polanco,144,0.8821917808219178,3811.0684931506853,0.600455830486449
11313,Roma Norte,226,0.7589041095890411,5145.369863013699,0.5862358370403744
11314,Coyoacan,127,0.3287671232876712,1252.6027397260273,0.2903001203412366
11315,Del Valle,90,0.06027397260273973,162.73972602739727,0.16798446142160603
11316,Centro Historico,94,0.019178082191780823,54.08219178082192,0.146227408631981
11317,Polanco,172,0.7068493150684931,3647.3424657534247,0.5179905025167907
11318,Narvarte,73,0.7506849315068493,1644.0,0.4796344136320224
11319,Polanco,62,0.44931506849315067,835.7260273972603,0.3463864076082313
11320,Condesa,83,0.2821917808219178,702.6575342465753,0.2729458407704697
11321,Narvarte,159,0.8712328767123287,4155.780821917808,0.607363052872632
11322,Condesa,47,0.936986301369863,1321.150684931507,0.5354583924420334
11323,Coyoacan,70,0.024657534246575342,51.78082191780822,0.16383539438040357
11324,Del Valle,135,0.12602739726027398,510.41095890410963,0.17866119475252537
11325,Coyoacan,120,0.40273972602739727,1449.86301369863,0.3294278790543334
11326,Roma Norte,38,0.7315068493150685,833.917808219178,0.4493755774903531
11327,Roma Norte,257,0.821917808219178,6336.986301369862,0.655183002956601
11328,Coyoacan,200,0.7178082191780822,4306.8493150684935,0.5415199165713849
11329,Del Valle,164,0.7205479452054795,3545.095890410959,0.5215395429800702
11330,Coyoacan,65,0.043835616438356165,85.47945205479452,0.17508191854909846
11331,Del Valle,45,0.7424657534246575,1002.3287671232875,0.45800148771804794
11332,Del Valle,130,0.3041095890410959,1186.027397260274,0.2767631507934194
11333,Juarez,224,0.915068493150685,6149.260273972603,0.6949224410420571
11334,Narvarte,226,0.1780821917808219,1207.3972602739725,0.17493562769858223
11335,Centro Historico,162,0.23013698630136986,1118.4657534246576,0.22855877741364575
11336,Del Valle,272,0.136986301369863,1117.808219178082,0.12620902578619894
11337,Condesa,146,0.6410958904109589,2808.0,0.46562049581557935
11338,Del Valle,179,0.6246575342465753,3354.4109589041095,0.4706876697533683
11339,Del Valle,99,0.6657534246575343,1977.2876712328768,0.4556933863092555
11340,Del Valle,281,0.2273972602739726,1916.9589041095892,0.19518657995052596
11341,Juarez,257,0.0547945205479452,422.4657534246575,0.06989960264972658
11342,Narvarte,140,0.6191780821917808,2600.5479452054797,0.450643917179945
11343,Juarez,215,0.6136986301369863,3958.356164383562,0.47882996563135366
11344,Roma Norte,218,0.7424657534246575,4855.72602739726,0.5694419489514698
11345,Juarez,260,0.01643835616438356,128.21917808219177,0.038715958044100815
11346,Condesa,299,0.7534246575342466,6758.219178082192,0.6307944669782362
11347,Condesa,123,0.08493150684931507,313.3972602739726,0.16239784693900694
11348,Juarez,210,0.7863013698630137,4953.698630136986,0.5940897758656485
11349,Narvarte,52,0.5698630136986301,888.986301369863,0.39339818683591465
11350,Coyoacan,140,0.9315068493150684,3912.3287671232874,0.6243120226790363
11351,Centro Historico,201,0.13424657534246576,809.5068493150685,0.15468108788990603
11352,Narvarte,47,0.6876712328767123,969.6164383561643,0.43783387993489176
11353,Juarez,66,0.5232876712328767,1036.109589041096,0.3783404260212938
11354,Del Valle,74,0.4246575342465753,942.7397260273972,0.3370625242610779
11355,Polanco,182,0.43561643835616437,2378.4657534246576,0.35283870695995617
11356,Centro Historico,252,0.4684931506849315,3541.8082191780823,0.3847363781350309
11357,Centro Historico,253,0.09315068493150686,707.013698630137,0.10118040490944583
11358,Condesa,116,0.2493150684931507,867.6164383561644,0.25045581968627484
11359,Centro Historico,242,0.7013698630136986,5091.945205479452,0.5546376091186985
11360,Juarez,235,0.038356164383561646,270.4109589041096,0.07058119973817054
11361,Del Valle,72,0.09863013698630137,213.04109589041096,0.1948208697959376
11362,Del Valle,245,0.38904109589041097,2859.452054794521,0.3246864032371279
11363,Roma Norte,283,0.2136986301369863,1814.3013698630139,0.1835717267630486
11364,Del Valle,261,0.5315068493150685,4161.698630136986,0.4346957532208166
11365,Narvarte,82,0.5452054794520548,1341.2054794520548,0.3923841900595174
11366,Del Valle,52,0.2876712328767123,448.7671232876712,0.28040481212557145
11367,Condesa,230,0.7095890410958904,4896.164383561643,0.553658207554921
11368,Del Valle,221,0.9260273972602739,6139.561643835616,0.699737673028432
11369,Roma Norte,258,0.07945205479452055,614.9589041095891,0.08818389909807983
11370,Polanco,263,0.7095890410958904,5598.657534246575,0.5729969203718948
11371,Juarez,111,0.9726027397260274,3238.7671232876714,0.6166793064308592
11372,Condesa,222,0.3835616438356164,2554.520547945205,0.32040502646748814
11373,Narvarte,129,0.6136986301369863,2375.0136986301372,0.4430162892379672
11374,Polanco,166,0.26301369863013696,1309.808219178082,0.2473037627652272
11375,Condesa,73,0.6328767123287671,1386.0,0.4280871678728384
11376,Coyoacan,106,0.7506849315068493,2387.178082191781,0.5013715217045343
11377,Centro Historico,194,0.2,1164.0,0.2005425850805374
11378,Coyoacan,221,0.5068493150684932,3360.41095890411,0.4066096988340595
11379,Del Valle,225,0.8136986301369863,5492.465753424657,0.6242676027498001
11380,Polanco,154,0.8876712328767123,4101.041095890411,0.6125510252148342
11381,Del Valle,254,0.5342465753424658,4070.958904109589,0.4348739496845524
11382,Centro Historico,87,0.19726027397260273,514.8493150684932,0.23300169226859807
11383,Condesa,256,0.684931506849315,5260.273972602739,0.5501256956306091
11384,Centro Historico,165,0.6876712328767123,3403.972602739726,0.5024105194597714
11385,Roma Norte,271,0.3506849315068493,2851.068493150685,0.29496989819387975
11386,Centro Historico,280,0.4602739726027397,3866.301369863014,0.3826010890064778
11387,Roma Norte,260,0.7835616438356164,6111.780821917809,0.6280693624209793
11388,Centro Historico,242,0.10410958904109589,755.8356164383562,0.11479662043800495
11389,Juarez,130,0.18082191780821918,705.2054794520549,0.2103903105775208
11390,Roma Norte,234,0.736986301369863,5173.643835616438,0.5757908666630562
11391,Polanco,281,0.821917808219178,6928.767123287671,0.6740152404223788
11392,Del Valle,106,0.6657534246575343,2117.095890410959,0.459252870303522
11393,Narvarte,219,0.9397260273972603,6174.0,0.70733097457531
11394,Del Valle,40,0.9260273972602739,1111.2328767123288,0.5243856345293956
11395,Coyoacan,240,0.4767123287671233,3432.3287671232874,0.38884448165875857
11396,Del Valle,66,0.6657534246575343,1318.191780821918,0.4389129617648558
11397,Condesa,133,0.34794520547945207,1388.3013698630139,0.3002017314672959
11398,Juarez,290,0.5068493150684932,4409.589041095891,0.4223053788154537
11399,Centro Historico,221,0.16712328767123288,1108.027397260274,0.169041928898751
11400,Coyoacan,110,0.4575342465753425,1509.86301369863,0.35655527806229115
11401,Condesa,211,0.7589041095890411,4803.86301369863,0.5761372974387292
11402,Condesa,289,0.5753424657534246,4988.219178082191,0.4782115460008907
11403,Roma Norte,224,0.4767123287671233,3203.5068493150684,0.3860576664495831
11404,Del Valle,161,0.1917808219178082,926.3013698630136,0.20606850982437835
11405,Polanco,288,0.29041095890410956,2509.1506849315065,0.24485090080750996
11406,Narvarte,247,0.005479452054794521,40.602739726027394,0.03886629955332023
11407,Polanco,284,0.11506849315068493,980.3835616438356,0.10332046035659016
11408,Coyoacan,118,0.4383561643835616,1551.7808219178082,0.3477596884356281
11409,Juarez,47,0.09041095890410959,127.47945205479452,0.20396416865404707
11410,Polanco,79,0.7808219178082192,1850.5479452054794,0.4970929058629172
11411,Centro Historico,161,0.2958904109589041,1429.150684931507,0.26782438219057936
11412,Polanco,148,0.5753424657534246,2554.520547945205,0.4290582838041503
11413,Coyoacan,239,0.684931506849315,4910.958904109589,0.5409046505917586
11414,Narvarte,92,0.2547945205479452,703.2328767123288,0.25850898635606884
11415,Polanco,253,0.1643835616438356,1247.6712328767123,0.15502424395784556
11416,Centro Historico,143,0.7835616438356164,3361.4794520547944,0.5441987127118204
11417,Roma Norte,208,0.4465753424657534,2786.6301369863013,0.3628891607446998
11418,Juarez,298,0.7890410958904109,7054.027397260274,0.6598873081350555
11419,Coyoacan,145,0.13972602739726028,607.8082191780823,0.18193919653896912
11420,Roma Norte,221,0.8328767123287671,5521.972602739726,0.6345981232074603
11421,Roma Norte,263,0.19452054794520549,1534.7671232876712,0.1745554889861308
11422,Roma Norte,190,0.06027397260273973,343.56164383561645,0.1117543637836409
11423,Condesa,223,0.9506849315068493,6360.082191780822,0.7190053009984191
11424,Juarez,36,0.2876712328767123,310.6849315068493,0.28296714512268706
11425,Narvarte,280,0.06575342465753424,552.3287671232877,0.06555075280121207
11426,Del Valle,244,0.1589041095890411,1163.178082191781,0.15437326025959275
11427,Juarez,47,0.4712328767123288,664.4383561643835,0.353082929516604
11428,Condesa,130,0.4849315068493151,1891.2328767123288,0.3741099831100706
11429,Del Valle,255,0.4328767123287671,3311.5068493150684,0.3581674029596346
11430,Juarez,272,0.6246575342465753,5097.2054794520545,0.5112188432037964
11431,Roma Norte,128,0.9205479452054794,3534.904109589041,0.6067091412590494
11432,Coyoacan,205,0.07671232876712329,471.7808219178082,0.11434992048994908
11433,Del Valle,128,0.7972602739726027,3061.4794520547944,0.5407723729077941
11434,Centro Historico,183,0.4767123287671233,2617.150684931507,0.378916452476071
11435,Centro Historico,146,0.3150684931506849,1380.0,0.2808758646859717
11436,Polanco,89,0.9095890410958904,2428.6027397260277,0.564198846111773
11437,Del Valle,150,0.7479452054794521,3365.753424657534,0.5287824756042759
11438,Coyoacan,177,0.10136986301369863,538.2739726027397,0.14460445282158166
11439,Narvarte,235,0.4684931506849315,3302.876712328767,0.38202249436524655
11440,Condesa,214,0.1095890410958904,703.5616438356165,0.13213428376289602
11441,Roma Norte,236,0.7041095890410959,4985.095890410958,0.5531972416450298
11442,Polanco,87,0.8054794520547945,2102.301369863014,0.5141883482238656
11443,Centro Historico,214,0.1917808219178082,1231.2328767123288,0.18859285611684062
11444,Condesa,171,0.915068493150685,4694.301369863014,0.6446034555263843
11445,Condesa,216,0.39452054794520547,2556.4931506849316,0.327914971914622
11446,Roma Norte,35,0.6301369863013698,661.6438356164383,0.4099590316165127
11447,Narvarte,78,0.8602739726027397,2013.041095890411,0.5318478897308396
11448,Narvarte,261,0.7068493150684931,5534.630136986301,0.5697151983408654
11449,Del Valle,132,0.8904109589041096,3526.027397260274,0.5942144950893091
11450,Centro Historico,242,0.5424657534246575,3938.301369863014,0.4376156946990645
11451,Narvarte,299,0.6684931506849315,5996.3835616438355,0.559686727064326
11452,Coyoacan,174,0.29863013698630136,1558.849315068493,0.26761959379928063
11453,Narvarte,271,0.6410958904109589,5212.109589041096,0.5237318116908704
11454,Condesa,106,0.2273972602739726,723.1232876712329,0.24186628242732988
11455,Roma Norte,189,0.16986301369863013,963.1232876712329,0.18274951829146563
11456,Coyoacan,224,0.40821917808219177,2743.2328767123286,0.33779754541950907
11457,Del Valle,141,0.673972602739726,2850.904109589041,0.48163503930628415
11458,Centro Historico,266,0.2136986301369863,1705.3150684931509,0.18851817208216476
11459,Del Valle,76,0.821917808219178,1873.972602739726,0.5131565454021931
11460,Condesa,224,0.8191780821917808,5504.876712328767,0.6273582715999535
11461,Coyoacan,173,0.1780821917808219,924.2465753424657,0.19369527078534748
11462,Coyoacan,137,0.663013698630137,2724.986301369863,0.47350743071560736
11463,Coyoacan,205,0.13150684931506848,808.7671232876711,0.15111682499662554
11464,Condesa,255,0.0410958904109589,314.3835616438356,0.06064054871245843
11465,Condesa,247,0.4328767123287671,3207.6164383561645,0.35739418645142845
11466,Del Valle,90,0.0958904109589041,258.90410958904107,0.18463931115492657
11467,Polanco,136,0.4849315068493151,1978.5205479452054,0.37524225318644
11468,Del Valle,226,0.37534246575342467,2544.821917808219,0.3146224912486248
11469,Centro Historico,234,0.21643835616438356,1519.3972602739725,0.19980798524757934
11470,Roma Norte,267,0.9315068493150684,7461.369863013698,0.7485797800730876
11471,Coyoacan,261,0.8082191780821918,6328.356164383562,0.6477733150508936
11472,Polanco,173,0.8273972602739726,4294.191780821918,0.5926367667288555
11473,Roma Norte,183,0.5150684931506849,2827.72602739726,0.4031609508050764
11474,Polanco,149,0.9041095890410958,4041.3698630136983,0.6174482829806073
11475,Narvarte,97,0.0547945205479452,159.45205479452054,0.16141823661142474
11476,Narvarte,138,0.7972602739726027,3300.6575342465753,0.5481830666538916
11477,Juarez,190,0.7013698630136986,3997.8082191780823,0.5249203437906672
11478,Narvarte,40,0.7726027397260274,927.1232876712329,0.4662083466807463
11479,Del Valle,181,0.44931506849315067,2439.780821917808,0.3613475066273013
11480,Narvarte,218,0.5068493150684932,3314.7945205479455,0.40592727796530326
11481,Condesa,62,0.2273972602739726,422.95890410958907,0.25360289333578345
11482,Coyoacan,72,0.46301369863013697,1000.1095890410959,0.35361328239116707
11483,Del Valle,153,0.9123287671232877,4187.589041095891,0.6259275961550479
11484,Roma Norte,278,0.4794520547945205,3998.6301369863013,0.3976552157405392
11485,Juarez,102,0.07945205479452055,243.1232876712329,0.17061184612230018
11486,Juarez,248,0.6794520547945205,5055.123287671233,0.54169299897466
11487,Juarez,252,0.057534246575342465,434.958904109589,0.07482563160456607
11488,Roma Norte,211,0.5315068493150685,3364.438356164384,0.42114171275166234
11489,Roma Norte,198,0.14794520547945206,878.7945205479452,0.1649976687646183
11490,Roma Norte,92,0.410958904109589,1134.2465753424658,0.3320864544204585
11491,Roma Norte,92,0.7616438356164383,2102.1369863013697,0.49731304937207016
11492,Juarez,139,0.9315068493150684,3884.3835616438355,0.6233335364003431
11493,Juarez,262,0.07945205479452055,624.4931506849316,0.0860703619948947
11494,Polanco,281,0.7123287671232876,6004.931506849315,0.5857518928699635
11495,Del Valle,222,0.5726027397260274,3813.5342465753424,0.45293431698470626
11496,Coyoacan,117,0.9698630136986301,3404.219178082192,0.6215743321210909
11497,Narvarte,220,0.947945205479452,6256.438356164384,0.714057068191148
11498,Narvarte,286,0.6328767123287671,5430.082191780822,0.5240127398853668
11499,Condesa,272,0.7534246575342466,6147.945205479452,0.6128787388140609
11500,Juarez,218,0.5917808219178082,3870.246575342466,0.4648686128556656
